Structure,File,Line,Text
SEPT,common/helpers/helpers.h,862,"* @param tdcs_p - Linear pointer to the TDCS - used to get GPAW, SEPTP and acquire SEPT lock."
SEPT,common/helpers/helpers.h,864,* @param hkid - HKID to be used during the SEPT page walk (accesses to SEPT entries)
SEPT,common/helpers/helpers.h,865,* @param sept_entry - Returns a linear pointer to the SEPT entry at the requested level.
SEPT,common/helpers/helpers.h,887,*        Else walk the SEPT and finally maps the translated GPA
SEPT,common/helpers/helpers.h,892,* @param hkid HKID to be used during the SEPT page walk (accesses to SEPT entries)
SEPT,common/helpers/helpers.h,2196,* @brief L2 SEPT walk initiated in the host context
SEPT,common/helpers/helpers.h,2200,* @param vm_id - on which L2 VM SEPT the walk will done
SEPT,common/helpers/helpers.h,2203,* @param l2_septe_ptr - Return the pointer to the SEPT entry. Should be freed even on failure.
SEPT,common/helpers/helpers.h,2211,* @brief L2 SEPT walk initiated in the guest context:
SEPT,common/helpers/helpers.h,2212,"- Assumes the L1 SEPT entry has been locked and read, and it's not blocked"
SEPT,common/helpers/helpers.h,2217,* @param vm_id - on which L2 VM SEPT the walk will done
SEPT,common/helpers/helpers.h,2220,* @param cached_l2_sept_entry - Cached SEPT entry - on walk failure will contain the last reached entry
SEPT,common/helpers/helpers.h,2221,* @param l2_septe_ptr - Return the pointer to the SEPT entry. Should be freed after usage.
TD VMCS,td_transitions/td_exit.c,119,* Scrub CPU state that is not restored from TD VMCS host state by VM exit
TD VMCS,td_transitions/td_exit.c,575,// TDX-SEAM advances the guest TD RIP (in TD VMCS) to the instruction following TDCALL.
TD VMCS,td_transitions/tdh_vp_enter.c,669,bool_t                td_vmcs_loaded = false;      // Indicates whether TD VMCS was loaded
TD VMCS,td_dispatcher/tdx_td_dispatcher.h,44,* @note Written in assembly and defined as the HOST_RIP in the TD VMCS
TD VMCS,td_dispatcher/tdx_td_dispatcher.c,186,// matches the TD VMCS' exception bitmap and #PF filtering set by the debugger.
TD VMCS,td_dispatcher/tdx_td_transitions.S,134,// Actual RSP of the TD will be loaded during the VMENTRY from the TDCS (TD VMCS)
TD VMCS,td_dispatcher/vm_exits/td_msr_access.c,292,// Update TD VMCS with the input value
TD VMCS,td_dispatcher/vm_exits/tdg_vp_vmcall.c,118,// TDX-SEAM advances the guest TD RIP (in TD VMCS) to the instruction following TDCALL.
TD VMCS,td_dispatcher/vm_exits/td_other_exits.c,132,"// and CR0 read shadow fields of the TD VMCS, and do not cause a VM exit."
TD VMCS,td_dispatcher/vm_exits/td_other_exits.c,139,"// and CR4 read shadow fields of the TD VMCS, and do not cause a VM exit."
TD VMCS,td_dispatcher/vm_exits/td_other_exits.c,170,"// Because of the setting of TD VMCS CR0 guest/host mask, guest TD attempts to"
TD VMCS,td_dispatcher/vm_exits/td_other_exits.c,271,"//   TD VMCS to VE_INFO, and injects a #VE to the guest TD, as described in ‎16.4.2.4."
TD VMCS,td_dispatcher/vm_exits_l2/td_l2_other_exits.c,85,"// and CR0 read shadow fields of the TD VMCS, and do not cause a VM exit."
TD VMCS,td_dispatcher/vm_exits_l2/td_l2_other_exits.c,100,"// and CR4 read shadow fields of the TD VMCS, and do not cause a VM exit."
TD VMCS,td_dispatcher/vm_exits_l2/td_l2_other_exits.c,126,"// Because of the setting of TD VMCS CR0 guest/host mask, guest TD attempts to"
TD VMCS,vmm_dispatcher/migration_api_calls/tdh_import_state_vp.c,40,"- Initialize fields marked as ""IE*"" (""IE"", ""IES"", ""IESME"" etc.) in the TDVPS and TD VMCS spreadsheets."
TD VMCS,vmm_dispatcher/migration_api_calls/tdh_import_state_vp.c,292,"// Initialize VCPU-scope metadata fields marked as ""IE"" and ""IES"" in the TDVPS and TD VMCS spreadsheets,"
TD VMCS,vmm_dispatcher/api_calls/tdh_mng_init.c,173,"// Calculate TSC multiplier of offset that will be written in every TD VMCS, such that"
TD VMCS,vmm_dispatcher/api_calls/tdh_sys_init.c,93,// Return the value used for initializing the TD VMCS field (incl. unknown bits) Set fixed-1 (NOT_ALLOWED0) bits to 1.
TD VMCS,vmm_dispatcher/api_calls/tdh_sys_init.c,138,// Return the value used for initializing the TD VMCS field (incl. unknown bits)
TD VMCS,vmm_dispatcher/api_calls/tdh_sys_init.c,1130,"// The TD VMCS spreadsheet generates the VARIABLE mask for the VIRTUALIZE_IA32_SPEC_CTRL as 1,"
TD VMCS,common/data_structures/td_control_structures.h,218,* translations and/or cached TD VMCS
TD VMCS,common/data_structures/td_control_structures.h,517,* Copied to each TD VMCS EPTP on TDVPINIT.
TD VMCS,common/data_structures/td_control_structures.h,524,* Copied to each TD VMCS TSC-offset execution control on TDHVPINIT
TD VMCS,common/data_structures/td_control_structures.h,530,* Copied to each TD VMCS TSC-multiplier execution control on TDHVPINIT
TD VMCS,common/data_structures/td_vmcs_init.h,92,* @brief Initialize address fields for the currently active TD VMCS
TD VMCS,common/data_structures/td_vmcs_init.h,97,"*  @param vm_id - 0 if L1 TD VMCS is initialized, >0 if L2 TD VMCS is initialized"
TD VMCS,common/data_structures/td_vmcs_init.h,103,*        and writes it to the currently loaded TD VMCS
TD VMCS,common/data_structures/td_vmcs_init.h,111,*        and writes it to the currently loaded TD VMCS
TD VMCS,common/data_structures/td_vmcs_init.h,118,*  @brief Initialize the TD VMCS fields
TD VMCS,common/data_structures/td_vmcs_init.h,126,"*  @param vm_id - 0 if L1 TD VMCS is initialized, >0 if L2 TD VMCS is initialized"
TD VMCS,common/data_structures/tdx_tdvps.h,493,* @brief Holds the TD VMCS page
TD VMCS,common/data_structures/tdx_tdvps.h,497,"uint8_t td_vmcs[SIZE_OF_TD_VMCS_IN_BYTES]; /**< Not mapped in TDX-SEAM LA, access by VMREAD/VMWRITE.*/"
TD VMCS,common/data_structures/tdx_tdvps.h,581,tdvps_td_vmcs_t                td_vmcs;
TD VMCS,common/data_structures/td_vmcs_init.c,460,*  Initialize TD VMCS host fields
TD VMCS,common/data_structures/tdx_global_data.h,226,/* TD VMCS field values computed by TDHSYSINIT
TD VMCS,common/data_structures/tdx_global_data.h,245,*  @brief Host TD VMCS values
TD VMCS,common/data_structures/tdx_global_data.h,368,"// Values of TD VMCS fields, computed @ TDHSYSINIT"
TD VMCS,common/data_structures/tdx_global_data.h,375,// used when a TD VMCS needs to be initialized
TD VMCS,common/memory_handlers/sept_manager.c,171,// is defined to be a constant 0 in TD VMCS.
TD VMCS,common/memory_handlers/sept_manager.c,228,// The TDX-SEAM module sets the TD VMCS EPT-violation #VE VM-execution control to 1.
TD VMCS,common/helpers/helpers.c,928,// read the shared EPT from the TD VMCS
TD VMCS,common/helpers/helpers.c,1052,"// If this is a new association, update TD VMCS"
TD VMCS,common/helpers/helpers.c,2138,// Map the TD VMCS page
TD VMCS,common/helpers/helpers.c,2142,* Initialize the version ID in the TD VMCS (first 31 bits) with the
TD VMCS,common/helpers/helpers.h,886,"* @brief Checks a GPA to be valid, if shared bit is 1, walks the shared EPT (taken from the TD VMCS)"
TD VMCS,common/helpers/helpers.h,1045,* - Do VMPTRLD of TD VMCS.
TD VMCS,common/helpers/helpers.h,1067,* - Do VMPTRLD of TD VMCS.
TD VMCS,common/helpers/helpers.h,1437,* @brief Checks the validity of input CR0 and writes it to the GUEST_CR0 TD-VMCS field
TD VMCS,common/helpers/helpers.h,1439,*        TD-VMCS field should be the active VMCS before invoking this function
TD VMCS,common/helpers/helpers.h,1459,* @brief Checks the validity of input CR4 and writes it to the GUEST_CR4 TD-VMCS field
TD VMCS,common/helpers/helpers.h,1461,*        TD-VMCS field should be the active VMCS before invoking this function
TD VMCS,common/helpers/helpers.h,1749,* @brief Initialize the TD VMCS version identifier and execute VMCLEAR
TD VMCS,common/metadata_handlers/metadata_vp.c,24,* @brief VP-context (TDVPS and TD-VMCS) metadata handler
TD VMCS,common/metadata_handlers/metadata_vp.c,95,"// Update TD VMCS with the input value, except bit 13"
TD VMCS,common/metadata_handlers/metadata_vp.c,764,//   - These are marked as RW* in the FAS TD VMCS tables
TD VMCS,common/metadata_handlers/metadata_generic.c,157,"// meaning a TD VMCS table, which comes first to the actual TDVPS table"
TD VMCS,common/metadata_handlers/metadata_generic.c,347,// (currently happens only with TD-VMCS table in TDVPS context)
TD VMCS,common/metadata_handlers/metadata_generic.c,508,// TD-VMCS lookup table is accessed by class code 0. If we are on field_id==0 then we will get it
TD VMCS,common/metadata_handlers/metadata_vp.h,24,* @brief VP-context (TDVPS and TD-VMCS) metadata handler
TD VMCS,common/metadata_handlers/metadata_generic.h,100,"MD_CTX_VP  = 2,   // VCPU scope (TDVPS and TD-VMCS)"
TDCS,td_transitions/td_exit.c,218,if (local_data_ptr->vp_ctx.tdcs->executions_ctl_fields.cpuid_flags.tsx_supported)
TDCS,td_transitions/td_exit.c,459,if (!tdx_local_data_ptr->vp_ctx.tdcs->executions_ctl_fields.config_flags.no_rbp_mod)
TDCS,td_transitions/td_exit.c,537,tdcs_t* tdcs_ptr = tdx_local_data_ptr->vp_ctx.tdcs;
TDCS,td_transitions/td_exit.c,552,//     the extended state per TDCS.XFAM
TDCS,td_transitions/td_exit.c,579,"// 3.  Execute the TD exit TLB tracking sequence, adjusting the TDCS tracking counters."
TDCS,td_transitions/td_exit.c,584,"// 4.  At this point TDR, TDCS and TDVPS will no longer be used during the flow."
TDCS,td_transitions/td_exit.c,633,"tdx_sanity_check(ld_p->vp_ctx.tdcs->executions_ctl_fields.attributes.debug, FATAL_ERROR_ID_283, 1);"
TDCS,td_transitions/td_exit.c,679,conditionally_write_vmcs_ia32_perf_global_ctrl_msr(ld_p->vp_ctx.tdcs);
TDCS,td_transitions/td_exit.c,684,"conditionally_write_vmcs_ia32_spec_ctrl_shadow(ld_p->vp_ctx.tdcs, tdvps_ptr->guest_msr_state.ia32_spec_ctrl);"
TDCS,td_transitions/td_exit.c,692,increment_fixed_ctr0(ld_p->vp_ctx.tdcs);
TDCS,td_transitions/tdh_vp_enter.c,664,tdcs_t              * tdcs_ptr = NULL;             // Pointer to the TDCS page (linear address)
TDCS,td_transitions/tdh_vp_enter.c,724,// Map the TDCS structure and check the state
TDCS,td_transitions/tdh_vp_enter.c,730,"TDX_ERROR(""State check or TDCS lock failure - error = %llx\n"", return_val);"
TDCS,td_transitions/tdh_vp_enter.c,925,"// Save the TDR, TDCS and TDVPS linear pointers for use after every VM exit"
TDCS,td_transitions/tdh_vp_enter.c,934,local_data_ptr->vp_ctx.tdcs              = tdcs_ptr;
TDCS,td_transitions/tdh_vp_enter.c,936,// Save some other TD state to avoid accessing TDCS and TDVPS in case of a
TDCS,td_transitions/tdg_vp_enter.c,84,tdcs_t*  tdcs_p  = tdx_local_data_ptr->vp_ctx.tdcs;
TDCS,td_transitions/td_exit_stepping.c,216,"// Always use instruction count heuristic if Perfmon is disabled, regardless of TDCS.ATTRIBUTES.ICSSD"
TDCS,td_dispatcher/tdx_td_l2_dispatcher.c,103,tdcs_t* tdcs_p = tdx_local_data_ptr->vp_ctx.tdcs;
TDCS,td_dispatcher/tdx_td_dispatcher.c,188,if (tdx_local_data_ptr->vp_ctx.tdcs->executions_ctl_fields.attributes.debug &&
TDCS,td_dispatcher/tdx_td_dispatcher.c,420,tdcs_t*  tdcs_p  = tdx_local_data_ptr->vp_ctx.tdcs;
TDCS,td_dispatcher/tdx_td_dispatcher.c,465,if (!tdx_local_data_ptr->vp_ctx.tdcs->executions_ctl_fields.attributes.perfmon)
TDCS,td_dispatcher/tdx_td_dispatcher.c,484,if (tdx_local_data_ptr->vp_ctx.tdcs->executions_ctl_fields.attributes.debug)
TDCS,td_dispatcher/tdx_td_dispatcher.c,542,if (tdx_local_data_ptr->vp_ctx.tdcs->executions_ctl_fields.attributes.debug)
TDCS,td_dispatcher/tdx_td_dispatcher.c,642,if (!local_data->vp_ctx.tdcs->executions_ctl_fields.attributes.debug &&
TDCS,td_dispatcher/tdx_td_dispatcher.c,696,tdx_debug_assert(local_data->vp_ctx.tdcs->executions_ctl_fields.attributes.debug == 1);
TDCS,td_dispatcher/tdx_td_dispatcher.c,704,(bool_t)local_data->vp_ctx.tdcs->executions_ctl_fields.attributes.perfmon);
TDCS,td_dispatcher/tdx_td_dispatcher.c,798,attr = tdx_local_data_ptr->vp_ctx.tdcs->executions_ctl_fields.attributes;
TDCS,td_dispatcher/tdx_td_dispatcher.c,1022,increment_fixed_ctr0(tdx_local_data_ptr->vp_ctx.tdcs);
TDCS,td_dispatcher/tdx_td_transitions.S,134,// Actual RSP of the TD will be loaded during the VMENTRY from the TDCS (TD VMCS)
TDCS,td_dispatcher/vm_exits/tdg_mem_page_attr_rd.c,60,tdcs_t *tdcs_ptr = local_data_ptr->vp_ctx.tdcs;
TDCS,td_dispatcher/vm_exits/tdg_mem_page_attr_wr.c,200,tdcs_t* tdcs_ptr = local_data_ptr->vp_ctx.tdcs;
TDCS,td_dispatcher/vm_exits/tdg_mr_verifyreport.c,43,tdcs_t               *tdcs_p = local_data_ptr->vp_ctx.tdcs;
TDCS,td_dispatcher/vm_exits/tdg_mr_report.c,48,tdcs_t              * tdcs_p = local_data_ptr->vp_ctx.tdcs;
TDCS,td_dispatcher/vm_exits/tdg_vp_info.c,50,if (local_data_ptr->vp_ctx.tdcs->executions_ctl_fields.gpaw)
TDCS,td_dispatcher/vm_exits/tdg_vp_info.c,61,local_data_ptr->vp_ctx.tdcs->executions_ctl_fields.attributes.raw;
TDCS,td_dispatcher/vm_exits/tdg_vp_info.c,64,vcpus_info.max_vcpus = local_data_ptr->vp_ctx.tdcs->executions_ctl_fields.max_vcpus;
TDCS,td_dispatcher/vm_exits/tdg_vp_info.c,65,vcpus_info.num_vcpus = local_data_ptr->vp_ctx.tdcs->management_fields.num_vcpus;
TDCS,td_dispatcher/vm_exits/tdg_vp_invvpid.c,87,tdcs_t*  tdcs_p  = tdx_local_data_ptr->vp_ctx.tdcs;
TDCS,td_dispatcher/vm_exits/tdg_vp_invept.c,45,if ((vm_mask & BIT(0)) != 0 || ((vm_mask >> (tdx_local_data_ptr->vp_ctx.tdcs->management_fields.num_l2_vms + 1)) != 0))
TDCS,td_dispatcher/vm_exits/tdg_vp_invept.c,50,for (uint16_t vm_id = 1; vm_id <= tdx_local_data_ptr->vp_ctx.tdcs->management_fields.num_l2_vms; vm_id++)
TDCS,td_dispatcher/vm_exits/tdg_vp_invept.c,56,"flush_td_asid(tdx_local_data_ptr->vp_ctx.tdr, tdx_local_data_ptr->vp_ctx.tdcs, vm_id);"
TDCS,td_dispatcher/vm_exits/tdg_sys_rdall.c,50,tdcs_t* tdcs_p   = local_data_ptr->vp_ctx.tdcs;
TDCS,td_dispatcher/vm_exits/tdg_vm_rd_wr.c,72,md_ctx.tdcs_ptr = local_data_ptr->vp_ctx.tdcs;
TDCS,td_dispatcher/vm_exits/tdg_vm_rd_wr.c,118,"TDX_ERROR(""Failed to Read or Write data to a TDR/TDCS field - error = %llx\n"", return_val);"
TDCS,td_dispatcher/vm_exits/tdg_vp_cpuidve_set.c,64,if (tdx_local_data_ptr->vp_ctx.tdcs->executions_ctl_fields.td_ctls.lock)
TDCS,td_dispatcher/vm_exits/tdg_vp_rd_wr.c,65,md_ctx.tdcs_ptr = local_data_ptr->vp_ctx.tdcs;
TDCS,td_dispatcher/vm_exits/tdg_mem_page_accept.c,171,tdcs_t* tdcs_p = tdx_local_data_ptr->vp_ctx.tdcs;
TDCS,td_dispatcher/vm_exits/td_ept_violation.c,47,tdcs_t* tdcs_p = tdx_local_data_ptr->vp_ctx.tdcs;
TDCS,td_dispatcher/vm_exits/td_msr_access.c,280,tdcs_t* tdcs_p = tdx_local_data_ptr->vp_ctx.tdcs;
TDCS,td_dispatcher/vm_exits/td_msr_access.c,398,"Assumes either PERFMON is disabled or event filter is required (TDCS.EVENT_FILTERS_NUM > 0),"
TDCS,td_dispatcher/vm_exits/td_msr_access.c,456,"Assumes either PERFMON is disabled or event filter is required (TDCS.EVENT_FILTERS_NUM > 0),"
TDCS,td_dispatcher/vm_exits/td_msr_access.c,576,tdcs_t* tdcs_p = tdx_local_data_ptr->vp_ctx.tdcs;
TDCS,td_dispatcher/vm_exits/td_msr_access.c,729,tdcs_t* tdcs_p = tdx_local_data_ptr->vp_ctx.tdcs;
TDCS,td_dispatcher/vm_exits/td_cpuid.c,72,td_ctls_t td_ctls = vp_ctx->tdcs->executions_ctl_fields.td_ctls;
TDCS,td_dispatcher/vm_exits/td_cpuid.c,97,if ((leaf > get_tdcs_cpuid_last_ext_leaf(vp_ctx->tdcs)) ||
TDCS,td_dispatcher/vm_exits/td_cpuid.c,98,((leaf > get_tdcs_cpuid_last_base_leaf(vp_ctx->tdcs)) && (leaf < CPUID_FIRST_EXTENDED_LEAF)))
TDCS,td_dispatcher/vm_exits/td_cpuid.c,100,leaf = get_tdcs_cpuid_last_base_leaf(vp_ctx->tdcs);
TDCS,td_dispatcher/vm_exits/td_cpuid.c,109,"if (is_cpuid_fixed0(vp_ctx->tdcs->executions_ctl2_fields.cpuid_fixed0_bitmap, leaf))"
TDCS,td_dispatcher/vm_exits/td_cpuid.c,132,return_values.edx = vp_ctx->tdcs->x2apic_ids[vp_ctx->tdvps->management.vcpu_index];
TDCS,td_dispatcher/vm_exits/td_cpuid.c,150,if (!td_ctls.reduce_ve && !vp_ctx->tdcs->executions_ctl_fields.cpuid_valid[index])
TDCS,td_dispatcher/vm_exits/td_cpuid.c,164,// Get the CPUID value calculated by TDH_MNG_INIT from TDCS
TDCS,td_dispatcher/vm_exits/td_cpuid.c,165,return_values = vp_ctx->tdcs->cpuid_values[index];
TDCS,td_dispatcher/vm_exits/td_cpuid.c,208,if (!td_ctls.reduce_ve || vp_ctx->tdcs->executions_ctl_fields.cpuid_flags.dca_supported)
TDCS,td_dispatcher/vm_exits/td_cpuid.c,217,if (!td_ctls.reduce_ve || vp_ctx->tdcs->executions_ctl_fields.cpuid_flags.rdt_m_supported)
TDCS,td_dispatcher/vm_exits/td_cpuid.c,227,if (!td_ctls.reduce_ve || vp_ctx->tdcs->executions_ctl_fields.cpuid_flags.rdt_a_supported)
TDCS,td_dispatcher/vm_exits/td_cpuid.c,237,if (!td_ctls.reduce_ve || vp_ctx->tdcs->executions_ctl_fields.cpuid_flags.pconfig_supported)
TDCS,td_dispatcher/vm_exits/td_cpuid.c,250,/* Mutable Cases:  Field that depend on controls set by the TD using TDCS.FEATURE_PARAVIRT_CTLS.
TDCS,td_dispatcher/vm_exits/td_cpuid.c,251,Those cases are reflected by the value of TDCS.CPUID_FLAGS. */
TDCS,td_dispatcher/vm_exits/td_cpuid.c,253,cpuid_01_ecx.dca            = vp_ctx->tdcs->executions_ctl_fields.cpuid_flags.dca_supported;
TDCS,td_dispatcher/vm_exits/td_cpuid.c,254,cpuid_01_ecx.tsc_deadline   = vp_ctx->tdcs->executions_ctl_fields.cpuid_flags.tsc_deadline_supported;
TDCS,td_dispatcher/vm_exits/td_cpuid.c,255,cpuid_01_ecx.est            = vp_ctx->tdcs->executions_ctl_fields.cpuid_flags.est_supported;
TDCS,td_dispatcher/vm_exits/td_cpuid.c,256,cpuid_01_ecx.tm2            = vp_ctx->tdcs->executions_ctl_fields.cpuid_flags.tm2_supported;
TDCS,td_dispatcher/vm_exits/td_cpuid.c,258,cpuid_01_edx.mce            = !vp_ctx->tdcs->executions_ctl_fields.cpuid_flags.mce_not_supported;
TDCS,td_dispatcher/vm_exits/td_cpuid.c,259,cpuid_01_edx.mca            = !vp_ctx->tdcs->executions_ctl_fields.cpuid_flags.mca_not_supported;
TDCS,td_dispatcher/vm_exits/td_cpuid.c,260,cpuid_01_edx.mtrr           = !vp_ctx->tdcs->executions_ctl_fields.cpuid_flags.mtrr_not_supported;
TDCS,td_dispatcher/vm_exits/td_cpuid.c,261,cpuid_01_edx.acpi             = vp_ctx->tdcs->executions_ctl_fields.cpuid_flags.acpi_supported;
TDCS,td_dispatcher/vm_exits/td_cpuid.c,267,cpuid_01_ebx.initial_apic_id = (uint8_t)vp_ctx->tdcs->x2apic_ids[vp_ctx->tdvps->management.vcpu_index];
TDCS,td_dispatcher/vm_exits/td_cpuid.c,298,return_values = vp_ctx->tdcs->executions_ctl2_fields.cpuid4_native_values[subleaf];
TDCS,td_dispatcher/vm_exits/td_cpuid.c,316,Those cases are reflected by the value of TDCS.CPUID_FLAGS. */
